2020-04-02 11:09:27,759 fill_mydatabase.py  INFO  (1, 'user1', 'user1@gmail.com', 1000, 'Male', 'Pune')
2020-04-02 11:09:30,108 fill_mydatabase.py  INFO  (417, 'user417', 'user417@gmail.com', 208500, 'Male', 'Mumbai')
2020-04-02 11:09:30,114 fill_mydatabase.py  INFO  (418, 'user418', 'user418@gmail.com', 209000, 'Female', 'Pune')
2020-04-02 11:09:30,120 fill_mydatabase.py  INFO  (419, 'user419', 'user419@gmail.com', 209500, 'Male', 'Bangalore')
2020-04-02 11:09:30,125 fill_mydatabase.py  INFO  (420, 'user420', 'user420@gmail.com', 210000, 'Male', 'Mumbai')
2020-04-02 11:09:30,130 fill_mydatabase.py  INFO  (421, 'user421', 'user421@gmail.com', 210500, 'Male', 'Hyderabad')
2020-04-02 11:09:30,136 fill_mydatabase.py  INFO  (422, 'user422', 'user422@gmail.com', 211000, 'Male', 'Ahmedabad')
2020-04-02 11:09:30,141 fill_mydatabase.py  INFO  (423, 'user423', 'user423@gmail.com', 211500, 'Female', 'Bangalore')
2020-04-02 11:09:30,147 fill_mydatabase.py  INFO  (424, 'user424', 'user424@gmail.com', 212000, 'Female', 'Mumbai')
2020-04-02 11:09:30,152 fill_mydatabase.py  INFO  (425, 'user425', 'user425@gmail.com', 212500, 'Female', 'Mumbai')
2020-04-02 11:09:30,158 fill_mydatabase.py  INFO  (426, 'user426', 'user426@gmail.com', 213000, 'Male', 'Hyderabad')
2020-04-02 11:09:30,163 fill_mydatabase.py  INFO  (427, 'user427', 'user427@gmail.com', 213500, 'Female', 'Bangalore')
2020-04-02 11:09:30,168 fill_mydatabase.py  INFO  (428, 'user428', 'user428@gmail.com', 214000, 'Female', 'Mumbai')
2020-04-02 11:09:30,174 fill_mydatabase.py  INFO  (429, 'user429', 'user429@gmail.com', 214500, 'Female', 'Hyderabad')
2020-04-02 11:09:30,179 fill_mydatabase.py  INFO  (430, 'user430', 'user430@gmail.com', 215000, 'Female', 'Ahmedabad')
2020-04-02 11:09:30,185 fill_mydatabase.py  INFO  (431, 'user431', 'user431@gmail.com', 215500, 'Female', 'Bangalore')
2020-04-02 11:09:30,190 fill_mydatabase.py  INFO  (432, 'user432', 'user432@gmail.com', 216000, 'Male', 'Chennai')
2020-04-02 11:09:30,195 fill_mydatabase.py  INFO  (433, 'user433', 'user433@gmail.com', 216500, 'Male', 'Hyderabad')
2020-04-02 11:09:30,200 fill_mydatabase.py  INFO  (434, 'user434', 'user434@gmail.com', 217000, 'Male', 'Chennai')
2020-04-02 11:09:30,207 fill_mydatabase.py  INFO  (435, 'user435', 'user435@gmail.com', 217500, 'Female', 'Bangalore')
2020-04-02 11:09:30,214 fill_mydatabase.py  INFO  (436, 'user436', 'user436@gmail.com', 218000, 'Male', 'Ahmedabad')
2020-04-02 11:09:30,219 fill_mydatabase.py  INFO  (437, 'user437', 'user437@gmail.com', 218500, 'Female', 'Chennai')
2020-04-02 11:09:30,224 fill_mydatabase.py  INFO  (438, 'user438', 'user438@gmail.com', 219000, 'Male', 'Hyderabad')
2020-04-02 11:09:30,228 fill_mydatabase.py  INFO  (439, 'user439', 'user439@gmail.com', 219500, 'Female', 'Bangalore')
2020-04-02 11:09:30,234 fill_mydatabase.py  INFO  (440, 'user440', 'user440@gmail.com', 220000, 'Male', 'Hyderabad')
2020-04-02 11:09:30,240 fill_mydatabase.py  INFO  (441, 'user441', 'user441@gmail.com', 220500, 'Female', 'Hyderabad')
2020-04-02 11:09:30,244 fill_mydatabase.py  INFO  (442, 'user442', 'user442@gmail.com', 221000, 'Female', 'Ahmedabad')
2020-04-02 11:09:30,250 fill_mydatabase.py  INFO  (443, 'user443', 'user443@gmail.com', 221500, 'Female', 'Mumbai')
2020-04-02 11:09:30,256 fill_mydatabase.py  INFO  (444, 'user444', 'user444@gmail.com', 222000, 'Male', 'Pune')
2020-04-02 11:09:30,261 fill_mydatabase.py  INFO  (445, 'user445', 'user445@gmail.com', 222500, 'Male', 'Hyderabad')
2020-04-02 11:09:30,266 fill_mydatabase.py  INFO  (446, 'user446', 'user446@gmail.com', 223000, 'Male', 'Mumbai')
2020-04-02 11:09:30,272 fill_mydatabase.py  INFO  (447, 'user447', 'user447@gmail.com', 223500, 'Male', 'Chennai')
2020-04-02 11:09:30,278 fill_mydatabase.py  INFO  (448, 'user448', 'user448@gmail.com', 224000, 'Male', 'Hyderabad')
2020-04-02 11:09:30,283 fill_mydatabase.py  INFO  (449, 'user449', 'user449@gmail.com', 224500, 'Female', 'Ahmedabad')
2020-04-02 11:09:30,289 fill_mydatabase.py  INFO  (450, 'user450', 'user450@gmail.com', 225000, 'Female', 'Ahmedabad')
2020-04-02 11:09:30,295 fill_mydatabase.py  INFO  (451, 'user451', 'user451@gmail.com', 225500, 'Female', 'Hyderabad')
2020-04-02 11:09:30,301 fill_mydatabase.py  INFO  (452, 'user452', 'user452@gmail.com', 226000, 'Male', 'Pune')
2020-04-02 11:09:30,307 fill_mydatabase.py  INFO  (453, 'user453', 'user453@gmail.com', 226500, 'Female', 'Bangalore')
2020-04-02 11:09:30,312 fill_mydatabase.py  INFO  (454, 'user454', 'user454@gmail.com', 227000, 'Male', 'Bangalore')
2020-04-02 11:09:30,317 fill_mydatabase.py  INFO  (455, 'user455', 'user455@gmail.com', 227500, 'Male', 'Chennai')
2020-04-02 11:09:30,324 fill_mydatabase.py  INFO  (456, 'user456', 'user456@gmail.com', 228000, 'Female', 'Mumbai')
2020-04-02 11:09:30,329 fill_mydatabase.py  INFO  (457, 'user457', 'user457@gmail.com', 228500, 'Female', 'Chennai')
2020-04-02 11:09:30,334 fill_mydatabase.py  INFO  (458, 'user458', 'user458@gmail.com', 229000, 'Male', 'Mumbai')
2020-04-02 11:09:30,339 fill_mydatabase.py  INFO  (459, 'user459', 'user459@gmail.com', 229500, 'Female', 'Pune')
2020-04-02 11:09:30,345 fill_mydatabase.py  INFO  (460, 'user460', 'user460@gmail.com', 230000, 'Female', 'Ahmedabad')
2020-04-02 11:09:30,350 fill_mydatabase.py  INFO  (461, 'user461', 'user461@gmail.com', 230500, 'Female', 'Bangalore')
2020-04-02 11:09:30,356 fill_mydatabase.py  INFO  (462, 'user462', 'user462@gmail.com', 231000, 'Male', 'Mumbai')
2020-04-02 11:09:30,361 fill_mydatabase.py  INFO  (463, 'user463', 'user463@gmail.com', 231500, 'Male', 'Mumbai')
2020-04-02 11:09:30,367 fill_mydatabase.py  INFO  (464, 'user464', 'user464@gmail.com', 232000, 'Male', 'Chennai')
2020-04-02 11:09:30,373 fill_mydatabase.py  INFO  (465, 'user465', 'user465@gmail.com', 232500, 'Female', 'Ahmedabad')
2020-04-02 11:09:30,379 fill_mydatabase.py  INFO  (466, 'user466', 'user466@gmail.com', 233000, 'Female', 'Bangalore')
2020-04-02 11:09:30,384 fill_mydatabase.py  INFO  (467, 'user467', 'user467@gmail.com', 233500, 'Male', 'Chennai')
2020-04-02 11:09:30,391 fill_mydatabase.py  INFO  (468, 'user468', 'user468@gmail.com', 234000, 'Male', 'Chennai')
2020-04-02 11:09:30,396 fill_mydatabase.py  INFO  (469, 'user469', 'user469@gmail.com', 234500, 'Female', 'Ahmedabad')
2020-04-02 11:09:30,401 fill_mydatabase.py  INFO  (470, 'user470', 'user470@gmail.com', 235000, 'Male', 'Bangalore')
2020-04-02 11:09:30,407 fill_mydatabase.py  INFO  (471, 'user471', 'user471@gmail.com', 235500, 'Female', 'Pune')
2020-04-02 11:09:30,415 fill_mydatabase.py  INFO  (472, 'user472', 'user472@gmail.com', 236000, 'Male', 'Bangalore')
2020-04-02 11:09:30,420 fill_mydatabase.py  INFO  (473, 'user473', 'user473@gmail.com', 236500, 'Female', 'Bangalore')
2020-04-02 11:09:30,425 fill_mydatabase.py  INFO  (474, 'user474', 'user474@gmail.com', 237000, 'Female', 'Bangalore')
2020-04-02 11:09:30,431 fill_mydatabase.py  INFO  (475, 'user475', 'user475@gmail.com', 237500, 'Male', 'Bangalore')
2020-04-02 11:09:30,437 fill_mydatabase.py  INFO  (476, 'user476', 'user476@gmail.com', 238000, 'Female', 'Ahmedabad')
2020-04-02 11:09:30,443 fill_mydatabase.py  INFO  (477, 'user477', 'user477@gmail.com', 238500, 'Male', 'Ahmedabad')
2020-04-02 11:09:30,448 fill_mydatabase.py  INFO  (478, 'user478', 'user478@gmail.com', 239000, 'Male', 'Chennai')
2020-04-02 11:09:30,454 fill_mydatabase.py  INFO  (479, 'user479', 'user479@gmail.com', 239500, 'Female', 'Ahmedabad')
2020-04-02 11:09:30,460 fill_mydatabase.py  INFO  (480, 'user480', 'user480@gmail.com', 240000, 'Male', 'Ahmedabad')
2020-04-02 11:09:30,465 fill_mydatabase.py  INFO  (481, 'user481', 'user481@gmail.com', 240500, 'Female', 'Pune')
2020-04-02 11:09:30,470 fill_mydatabase.py  INFO  (482, 'user482', 'user482@gmail.com', 241000, 'Male', 'Hyderabad')
2020-04-02 11:09:30,476 fill_mydatabase.py  INFO  (483, 'user483', 'user483@gmail.com', 241500, 'Female', 'Ahmedabad')
2020-04-02 11:09:30,481 fill_mydatabase.py  INFO  (484, 'user484', 'user484@gmail.com', 242000, 'Male', 'Hyderabad')
2020-04-02 11:09:30,486 fill_mydatabase.py  INFO  (485, 'user485', 'user485@gmail.com', 242500, 'Female', 'Mumbai')
2020-04-02 11:09:30,491 fill_mydatabase.py  INFO  (486, 'user486', 'user486@gmail.com', 243000, 'Male', 'Bangalore')
2020-04-02 11:09:30,496 fill_mydatabase.py  INFO  (487, 'user487', 'user487@gmail.com', 243500, 'Male', 'Pune')
2020-04-02 11:09:30,503 fill_mydatabase.py  INFO  (488, 'user488', 'user488@gmail.com', 244000, 'Female', 'Mumbai')
2020-04-02 11:09:30,509 fill_mydatabase.py  INFO  (489, 'user489', 'user489@gmail.com', 244500, 'Female', 'Mumbai')
2020-04-02 11:09:30,514 fill_mydatabase.py  INFO  (490, 'user490', 'user490@gmail.com', 245000, 'Female', 'Bangalore')
2020-04-02 11:09:30,519 fill_mydatabase.py  INFO  (491, 'user491', 'user491@gmail.com', 245500, 'Female', 'Bangalore')
2020-04-02 11:09:30,524 fill_mydatabase.py  INFO  (492, 'user492', 'user492@gmail.com', 246000, 'Male', 'Pune')
2020-04-02 11:09:30,529 fill_mydatabase.py  INFO  (493, 'user493', 'user493@gmail.com', 246500, 'Female', 'Bangalore')
2020-04-02 11:09:30,535 fill_mydatabase.py  INFO  (494, 'user494', 'user494@gmail.com', 247000, 'Female', 'Bangalore')
2020-04-02 11:09:30,541 fill_mydatabase.py  INFO  (495, 'user495', 'user495@gmail.com', 247500, 'Female', 'Ahmedabad')
2020-04-02 11:09:30,546 fill_mydatabase.py  INFO  (496, 'user496', 'user496@gmail.com', 248000, 'Female', 'Hyderabad')
2020-04-02 11:09:30,551 fill_mydatabase.py  INFO  (497, 'user497', 'user497@gmail.com', 248500, 'Male', 'Pune')
2020-04-02 11:09:30,557 fill_mydatabase.py  INFO  (498, 'user498', 'user498@gmail.com', 249000, 'Female', 'Bangalore')
2020-04-02 11:09:30,563 fill_mydatabase.py  INFO  (499, 'user499', 'user499@gmail.com', 249500, 'Female', 'Pune')
2020-04-02 11:09:30,569 fill_mydatabase.py  INFO  (500, 'user500', 'user500@gmail.com', 250000, 'Female', 'Bangalore')
2020-04-02 11:09:30,575 fill_mydatabase.py  INFO  (501, 'user501', 'user501@gmail.com', 250500, 'Male', 'Pune')
2020-04-02 11:09:30,580 fill_mydatabase.py  INFO  (502, 'user502', 'user502@gmail.com', 251000, 'Female', 'Bangalore')
2020-04-02 11:09:30,585 fill_mydatabase.py  INFO  (503, 'user503', 'user503@gmail.com', 251500, 'Female', 'Mumbai')
2020-04-02 11:09:30,591 fill_mydatabase.py  INFO  (504, 'user504', 'user504@gmail.com', 252000, 'Male', 'Chennai')
2020-04-02 11:09:30,596 fill_mydatabase.py  INFO  (505, 'user505', 'user505@gmail.com', 252500, 'Female', 'Mumbai')
2020-04-02 11:09:30,601 fill_mydatabase.py  INFO  (506, 'user506', 'user506@gmail.com', 253000, 'Female', 'Pune')
2020-04-02 11:09:30,607 fill_mydatabase.py  INFO  (507, 'user507', 'user507@gmail.com', 253500, 'Male', 'Mumbai')
2020-04-02 11:09:30,613 fill_mydatabase.py  INFO  (508, 'user508', 'user508@gmail.com', 254000, 'Female', 'Pune')
2020-04-02 11:09:30,618 fill_mydatabase.py  INFO  (509, 'user509', 'user509@gmail.com', 254500, 'Female', 'Bangalore')
2020-04-02 11:09:30,624 fill_mydatabase.py  INFO  (510, 'user510', 'user510@gmail.com', 255000, 'Male', 'Mumbai')
2020-04-02 11:09:30,629 fill_mydatabase.py  INFO  (511, 'user511', 'user511@gmail.com', 255500, 'Male', 'Bangalore')
2020-04-02 11:09:30,635 fill_mydatabase.py  INFO  (512, 'user512', 'user512@gmail.com', 256000, 'Male', 'Mumbai')
2020-04-02 11:09:30,641 fill_mydatabase.py  INFO  (513, 'user513', 'user513@gmail.com', 256500, 'Female', 'Hyderabad')
2020-04-02 11:09:30,647 fill_mydatabase.py  INFO  (514, 'user514', 'user514@gmail.com', 257000, 'Female', 'Pune')
2020-04-02 11:09:30,652 fill_mydatabase.py  INFO  (515, 'user515', 'user515@gmail.com', 257500, 'Female', 'Chennai')
2020-04-02 11:09:30,658 fill_mydatabase.py  INFO  (516, 'user516', 'user516@gmail.com', 258000, 'Female', 'Pune')
2020-04-02 11:09:30,663 fill_mydatabase.py  INFO  (517, 'user517', 'user517@gmail.com', 258500, 'Female', 'Bangalore')
2020-04-02 11:09:30,670 fill_mydatabase.py  INFO  (518, 'user518', 'user518@gmail.com', 259000, 'Female', 'Ahmedabad')
2020-04-02 11:09:30,676 fill_mydatabase.py  INFO  (519, 'user519', 'user519@gmail.com', 259500, 'Male', 'Pune')
2020-04-02 11:09:30,681 fill_mydatabase.py  INFO  (520, 'user520', 'user520@gmail.com', 260000, 'Male', 'Mumbai')
2020-04-02 11:09:30,687 fill_mydatabase.py  INFO  (521, 'user521', 'user521@gmail.com', 260500, 'Female', 'Bangalore')
2020-04-02 11:09:30,693 fill_mydatabase.py  INFO  (522, 'user522', 'user522@gmail.com', 261000, 'Male', 'Hyderabad')
2020-04-02 11:09:30,700 fill_mydatabase.py  INFO  (523, 'user523', 'user523@gmail.com', 261500, 'Male', 'Ahmedabad')
2020-04-02 11:09:30,706 fill_mydatabase.py  INFO  (524, 'user524', 'user524@gmail.com', 262000, 'Female', 'Bangalore')
2020-04-02 11:09:30,713 fill_mydatabase.py  INFO  (525, 'user525', 'user525@gmail.com', 262500, 'Female', 'Mumbai')
2020-04-02 11:09:30,718 fill_mydatabase.py  INFO  (526, 'user526', 'user526@gmail.com', 263000, 'Male', 'Hyderabad')
2020-04-02 11:09:30,724 fill_mydatabase.py  INFO  (527, 'user527', 'user527@gmail.com', 263500, 'Female', 'Pune')
2020-04-02 11:09:30,730 fill_mydatabase.py  INFO  (528, 'user528', 'user528@gmail.com', 264000, 'Female', 'Bangalore')
2020-04-02 11:09:30,737 fill_mydatabase.py  INFO  (529, 'user529', 'user529@gmail.com', 264500, 'Female', 'Bangalore')
2020-04-02 11:09:30,744 fill_mydatabase.py  INFO  (530, 'user530', 'user530@gmail.com', 265000, 'Male', 'Mumbai')
2020-04-02 11:09:30,750 fill_mydatabase.py  INFO  (531, 'user531', 'user531@gmail.com', 265500, 'Female', 'Ahmedabad')
2020-04-02 11:09:30,755 fill_mydatabase.py  INFO  (532, 'user532', 'user532@gmail.com', 266000, 'Female', 'Ahmedabad')
2020-04-02 11:09:30,761 fill_mydatabase.py  INFO  (533, 'user533', 'user533@gmail.com', 266500, 'Female', 'Pune')
2020-04-02 11:09:30,768 fill_mydatabase.py  INFO  (534, 'user534', 'user534@gmail.com', 267000, 'Male', 'Ahmedabad')
2020-04-02 11:09:30,774 fill_mydatabase.py  INFO  (535, 'user535', 'user535@gmail.com', 267500, 'Male', 'Chennai')
2020-04-02 11:09:30,780 fill_mydatabase.py  INFO  (536, 'user536', 'user536@gmail.com', 268000, 'Male', 'Chennai')
2020-04-02 11:09:30,786 fill_mydatabase.py  INFO  (537, 'user537', 'user537@gmail.com', 268500, 'Female', 'Hyderabad')
2020-04-02 11:09:30,792 fill_mydatabase.py  INFO  (538, 'user538', 'user538@gmail.com', 269000, 'Female', 'Bangalore')
2020-04-02 11:09:30,798 fill_mydatabase.py  INFO  (539, 'user539', 'user539@gmail.com', 269500, 'Male', 'Hyderabad')
2020-04-02 11:09:30,804 fill_mydatabase.py  INFO  (540, 'user540', 'user540@gmail.com', 270000, 'Male', 'Mumbai')
2020-04-02 11:09:30,811 fill_mydatabase.py  INFO  (541, 'user541', 'user541@gmail.com', 270500, 'Male', 'Bangalore')
2020-04-02 11:09:30,817 fill_mydatabase.py  INFO  (542, 'user542', 'user542@gmail.com', 271000, 'Female', 'Bangalore')
2020-04-02 11:09:30,824 fill_mydatabase.py  INFO  (543, 'user543', 'user543@gmail.com', 271500, 'Male', 'Bangalore')
2020-04-02 11:09:30,831 fill_mydatabase.py  INFO  (544, 'user544', 'user544@gmail.com', 272000, 'Female', 'Pune')
2020-04-02 11:09:30,837 fill_mydatabase.py  INFO  (545, 'user545', 'user545@gmail.com', 272500, 'Male', 'Pune')
2020-04-02 11:09:30,844 fill_mydatabase.py  INFO  (546, 'user546', 'user546@gmail.com', 273000, 'Male', 'Chennai')
2020-04-02 11:09:30,850 fill_mydatabase.py  INFO  (547, 'user547', 'user547@gmail.com', 273500, 'Male', 'Mumbai')
2020-04-02 11:09:30,856 fill_mydatabase.py  INFO  (548, 'user548', 'user548@gmail.com', 274000, 'Female', 'Hyderabad')
2020-04-02 11:09:30,863 fill_mydatabase.py  INFO  (549, 'user549', 'user549@gmail.com', 274500, 'Male', 'Mumbai')
2020-04-02 11:09:30,869 fill_mydatabase.py  INFO  (550, 'user550', 'user550@gmail.com', 275000, 'Male', 'Hyderabad')
2020-04-02 11:09:30,877 fill_mydatabase.py  INFO  (551, 'user551', 'user551@gmail.com', 275500, 'Male', 'Mumbai')
2020-04-02 11:09:30,883 fill_mydatabase.py  INFO  (552, 'user552', 'user552@gmail.com', 276000, 'Male', 'Bangalore')
2020-04-02 11:09:30,889 fill_mydatabase.py  INFO  (553, 'user553', 'user553@gmail.com', 276500, 'Female', 'Ahmedabad')
2020-04-02 11:09:30,896 fill_mydatabase.py  INFO  (554, 'user554', 'user554@gmail.com', 277000, 'Female', 'Hyderabad')
2020-04-02 11:09:30,903 fill_mydatabase.py  INFO  (555, 'user555', 'user555@gmail.com', 277500, 'Female', 'Mumbai')
2020-04-02 11:09:30,909 fill_mydatabase.py  INFO  (556, 'user556', 'user556@gmail.com', 278000, 'Female', 'Pune')
2020-04-02 11:09:30,915 fill_mydatabase.py  INFO  (557, 'user557', 'user557@gmail.com', 278500, 'Male', 'Ahmedabad')
2020-04-02 11:09:30,922 fill_mydatabase.py  INFO  (558, 'user558', 'user558@gmail.com', 279000, 'Female', 'Pune')
2020-04-02 11:09:30,928 fill_mydatabase.py  INFO  (559, 'user559', 'user559@gmail.com', 279500, 'Male', 'Mumbai')
2020-04-02 11:09:30,936 fill_mydatabase.py  INFO  (560, 'user560', 'user560@gmail.com', 280000, 'Female', 'Bangalore')
2020-04-02 11:09:30,942 fill_mydatabase.py  INFO  (561, 'user561', 'user561@gmail.com', 280500, 'Female', 'Ahmedabad')
2020-04-02 11:09:30,949 fill_mydatabase.py  INFO  (562, 'user562', 'user562@gmail.com', 281000, 'Male', 'Mumbai')
2020-04-02 11:09:30,955 fill_mydatabase.py  INFO  (563, 'user563', 'user563@gmail.com', 281500, 'Male', 'Hyderabad')
2020-04-02 11:09:30,962 fill_mydatabase.py  INFO  (564, 'user564', 'user564@gmail.com', 282000, 'Male', 'Chennai')
2020-04-02 11:09:30,968 fill_mydatabase.py  INFO  (565, 'user565', 'user565@gmail.com', 282500, 'Female', 'Pune')
2020-04-02 11:09:30,974 fill_mydatabase.py  INFO  (566, 'user566', 'user566@gmail.com', 283000, 'Male', 'Ahmedabad')
2020-04-02 11:09:30,982 fill_mydatabase.py  INFO  (567, 'user567', 'user567@gmail.com', 283500, 'Female', 'Ahmedabad')
2020-04-02 11:09:30,989 fill_mydatabase.py  INFO  (568, 'user568', 'user568@gmail.com', 284000, 'Female', 'Ahmedabad')
2020-04-02 11:09:30,996 fill_mydatabase.py  INFO  (569, 'user569', 'user569@gmail.com', 284500, 'Male', 'Mumbai')
2020-04-02 11:09:31,003 fill_mydatabase.py  INFO  (570, 'user570', 'user570@gmail.com', 285000, 'Female', 'Bangalore')
2020-04-02 11:09:31,009 fill_mydatabase.py  INFO  (571, 'user571', 'user571@gmail.com', 285500, 'Male', 'Bangalore')
2020-04-02 11:09:31,015 fill_mydatabase.py  INFO  (572, 'user572', 'user572@gmail.com', 286000, 'Female', 'Hyderabad')
2020-04-02 11:09:31,021 fill_mydatabase.py  INFO  (573, 'user573', 'user573@gmail.com', 286500, 'Female', 'Hyderabad')
2020-04-02 11:09:31,028 fill_mydatabase.py  INFO  (574, 'user574', 'user574@gmail.com', 287000, 'Female', 'Ahmedabad')
2020-04-02 11:09:31,035 fill_mydatabase.py  INFO  (575, 'user575', 'user575@gmail.com', 287500, 'Male', 'Bangalore')
2020-04-02 11:09:31,041 fill_mydatabase.py  INFO  (576, 'user576', 'user576@gmail.com', 288000, 'Female', 'Bangalore')
2020-04-02 11:09:31,048 fill_mydatabase.py  INFO  (577, 'user577', 'user577@gmail.com', 288500, 'Male', 'Hyderabad')
2020-04-02 11:09:31,054 fill_mydatabase.py  INFO  (578, 'user578', 'user578@gmail.com', 289000, 'Male', 'Chennai')
2020-04-02 11:09:31,061 fill_mydatabase.py  INFO  (579, 'user579', 'user579@gmail.com', 289500, 'Male', 'Chennai')
2020-04-02 11:09:31,067 fill_mydatabase.py  INFO  (580, 'user580', 'user580@gmail.com', 290000, 'Male', 'Mumbai')
2020-04-02 11:09:31,073 fill_mydatabase.py  INFO  (581, 'user581', 'user581@gmail.com', 290500, 'Male', 'Chennai')
2020-04-02 11:09:31,080 fill_mydatabase.py  INFO  (582, 'user582', 'user582@gmail.com', 291000, 'Female', 'Hyderabad')
2020-04-02 11:09:31,087 fill_mydatabase.py  INFO  (583, 'user583', 'user583@gmail.com', 291500, 'Female', 'Ahmedabad')
2020-04-02 11:09:31,094 fill_mydatabase.py  INFO  (584, 'user584', 'user584@gmail.com', 292000, 'Female', 'Bangalore')
2020-04-02 11:09:31,100 fill_mydatabase.py  INFO  (585, 'user585', 'user585@gmail.com', 292500, 'Male', 'Bangalore')
2020-04-02 11:09:31,107 fill_mydatabase.py  INFO  (586, 'user586', 'user586@gmail.com', 293000, 'Female', 'Pune')
2020-04-02 11:09:31,114 fill_mydatabase.py  INFO  (587, 'user587', 'user587@gmail.com', 293500, 'Female', 'Chennai')
2020-04-02 11:09:31,121 fill_mydatabase.py  INFO  (588, 'user588', 'user588@gmail.com', 294000, 'Male', 'Chennai')
2020-04-02 11:09:31,127 fill_mydatabase.py  INFO  (589, 'user589', 'user589@gmail.com', 294500, 'Male', 'Pune')
2020-04-02 11:09:31,132 fill_mydatabase.py  INFO  (590, 'user590', 'user590@gmail.com', 295000, 'Male', 'Mumbai')
2020-04-02 11:09:31,139 fill_mydatabase.py  INFO  (591, 'user591', 'user591@gmail.com', 295500, 'Male', 'Ahmedabad')
2020-04-02 11:09:31,145 fill_mydatabase.py  INFO  (592, 'user592', 'user592@gmail.com', 296000, 'Male', 'Chennai')
2020-04-02 11:09:31,152 fill_mydatabase.py  INFO  (593, 'user593', 'user593@gmail.com', 296500, 'Female', 'Pune')
2020-04-02 11:09:31,158 fill_mydatabase.py  INFO  (594, 'user594', 'user594@gmail.com', 297000, 'Male', 'Chennai')
2020-04-02 11:09:31,165 fill_mydatabase.py  INFO  (595, 'user595', 'user595@gmail.com', 297500, 'Female', 'Bangalore')
2020-04-02 11:09:31,171 fill_mydatabase.py  INFO  (596, 'user596', 'user596@gmail.com', 298000, 'Male', 'Mumbai')
2020-04-02 11:09:31,179 fill_mydatabase.py  INFO  (597, 'user597', 'user597@gmail.com', 298500, 'Female', 'Hyderabad')
2020-04-02 11:09:31,184 fill_mydatabase.py  INFO  (598, 'user598', 'user598@gmail.com', 299000, 'Male', 'Pune')
2020-04-02 11:09:31,191 fill_mydatabase.py  INFO  (599, 'user599', 'user599@gmail.com', 299500, 'Female', 'Pune')
2020-04-02 11:09:31,197 fill_mydatabase.py  INFO  (600, 'user600', 'user600@gmail.com', 300000, 'Female', 'Chennai')
2020-04-02 11:09:31,204 fill_mydatabase.py  INFO  (601, 'user601', 'user601@gmail.com', 300500, 'Female', 'Chennai')
2020-04-02 11:09:31,211 fill_mydatabase.py  INFO  (602, 'user602', 'user602@gmail.com', 301000, 'Female', 'Mumbai')
2020-04-02 11:09:31,217 fill_mydatabase.py  INFO  (603, 'user603', 'user603@gmail.com', 301500, 'Female', 'Mumbai')
2020-04-02 11:09:31,223 fill_mydatabase.py  INFO  (604, 'user604', 'user604@gmail.com', 302000, 'Male', 'Chennai')
2020-04-02 11:09:31,230 fill_mydatabase.py  INFO  (605, 'user605', 'user605@gmail.com', 302500, 'Female', 'Mumbai')
2020-04-02 11:09:31,237 fill_mydatabase.py  INFO  (606, 'user606', 'user606@gmail.com', 303000, 'Female', 'Bangalore')
2020-04-02 11:09:31,243 fill_mydatabase.py  INFO  (607, 'user607', 'user607@gmail.com', 303500, 'Female', 'Bangalore')
2020-04-02 11:09:31,251 fill_mydatabase.py  INFO  (608, 'user608', 'user608@gmail.com', 304000, 'Male', 'Mumbai')
2020-04-02 11:09:31,257 fill_mydatabase.py  INFO  (609, 'user609', 'user609@gmail.com', 304500, 'Male', 'Bangalore')
2020-04-02 11:09:31,264 fill_mydatabase.py  INFO  (610, 'user610', 'user610@gmail.com', 305000, 'Female', 'Pune')
2020-04-02 11:09:31,272 fill_mydatabase.py  INFO  (611, 'user611', 'user611@gmail.com', 305500, 'Male', 'Bangalore')
2020-04-02 11:09:31,277 fill_mydatabase.py  INFO  (612, 'user612', 'user612@gmail.com', 306000, 'Female', 'Bangalore')
2020-04-02 11:09:31,283 fill_mydatabase.py  INFO  (613, 'user613', 'user613@gmail.com', 306500, 'Female', 'Pune')
2020-04-02 11:09:31,290 fill_mydatabase.py  INFO  (614, 'user614', 'user614@gmail.com', 307000, 'Female', 'Hyderabad')
2020-04-02 11:09:31,298 fill_mydatabase.py  INFO  (615, 'user615', 'user615@gmail.com', 307500, 'Female', 'Mumbai')
2020-04-02 11:09:31,303 fill_mydatabase.py  INFO  (616, 'user616', 'user616@gmail.com', 308000, 'Male', 'Bangalore')
2020-04-02 11:09:31,310 fill_mydatabase.py  INFO  (617, 'user617', 'user617@gmail.com', 308500, 'Female', 'Pune')
2020-04-02 11:09:31,316 fill_mydatabase.py  INFO  (618, 'user618', 'user618@gmail.com', 309000, 'Male', 'Chennai')
2020-04-02 11:09:31,322 fill_mydatabase.py  INFO  (619, 'user619', 'user619@gmail.com', 309500, 'Female', 'Mumbai')
2020-04-02 11:09:31,328 fill_mydatabase.py  INFO  (620, 'user620', 'user620@gmail.com', 310000, 'Female', 'Mumbai')
2020-04-02 11:09:31,335 fill_mydatabase.py  INFO  (621, 'user621', 'user621@gmail.com', 310500, 'Male', 'Mumbai')
2020-04-02 11:09:31,340 fill_mydatabase.py  INFO  (622, 'user622', 'user622@gmail.com', 311000, 'Female', 'Hyderabad')
2020-04-02 11:09:31,346 fill_mydatabase.py  INFO  (623, 'user623', 'user623@gmail.com', 311500, 'Male', 'Bangalore')
2020-04-02 11:09:31,352 fill_mydatabase.py  INFO  (624, 'user624', 'user624@gmail.com', 312000, 'Male', 'Chennai')
